,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,meanfreqcategories,sdcategories,mediancategories,Q25categories,Q75categories,IQRcategories,skewcategories,kurtcategories,sp.entcategories,sfmcategories,modecategories,centroidcategories,meanfuncategories,minfuncategories,maxfuncategories,meandomcategories,mindomcategories,maxdomcategories,dfrangecategories,modindxcategories
2234,0.1518619301,0.0686296611,0.1526,0.0942666667,0.2006666667,0.1064,0.2850202853,3.6188733283,0.975012867,0.7328858669,0.1904,0.1518619301,0.1595530249,0.0491803279,0.2727272727,1.9586292614,0.0234375,9.46875,9.4453125,0.1671215881,female,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q2,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2235,0.2052960173,0.0437046168,0.2124314442,0.1812065814,0.2339305302,0.0527239488,1.7447190146,5.4884343365,0.8774182588,0.3237962629,0.1791590494,0.2052960173,0.1623223174,0.0473840079,0.2711864407,2.1064453125,0.0234375,11.6484375,11.625,0.1230990783,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q3,Q1,Q3,Q3,Q1,Q2,Q2,Q1
2236,0.1755808952,0.0614144093,0.1825568182,0.1578977273,0.2207386364,0.0628409091,1.86777996,6.3234097979,0.9254133992,0.5346889434,0.1686363636,0.1755808952,0.1497221721,0.0488301119,0.2790697674,2.1994485294,0.0234375,10.4296875,10.40625,0.133457926,female,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q3,Q1,Q2,Q2,Q1
2237,0.1669662935,0.0346440602,0.1638928068,0.1552045134,0.1717912553,0.0165867419,3.9664602453,20.1331015995,0.8023493126,0.2539890492,0.157574048,0.1669662935,0.1428392327,0.0470127326,0.2681564246,1.3738636364,0.0234375,9.5390625,9.515625,0.1206896552,female,Q2,Q1,Q2,Q2,Q2,Q1,Q1,Q1,Q3,Q1,Q2,Q2,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2238,0.1641799339,0.0918690504,0.1874678112,0.0688984263,0.2491559371,0.1802575107,1.6332104145,6.4837083675,0.9560996756,0.722645812,0.2731902718,0.1641799339,0.2014003033,0.0279232112,0.275862069,0.4822916667,0.0078125,2.3125,2.3046875,0.2346246973,female,Q2,Q3,Q3,Q1,Q3,Q3,Q1,Q1,Q3,Q3,Q3,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2239,0.1323056293,0.0858393175,0.107794994,0.054398093,0.2122526818,0.1578545888,0.6922706364,3.4130590448,0.9757268021,0.8136295147,0.0360429082,0.1323056293,0.1980337527,0.0484848485,0.2711864407,0.5715144231,0.03125,1.390625,1.359375,0.4597701149,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q2
2240,0.1465263221,0.0859995446,0.1722878229,0.0578597786,0.2216236162,0.1637638376,1.3439438846,5.2620995545,0.9702947658,0.7868810988,0.2239483395,0.1465263221,0.1968023775,0.0200250313,0.275862069,0.5246394231,0.0078125,4.09375,4.0859375,0.1820267686,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2241,0.1157892847,0.0811025895,0.1021967963,0.0381235698,0.193180778,0.1550572082,1.6204388772,6.6007491979,0.9625744676,0.746873491,0.0176201373,0.1157892847,0.2009098737,0.0758293839,0.2580645161,0.4522569444,0.0078125,1.578125,1.5703125,0.2509328358,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q1,Q1
2242,0.1385922138,0.079769927,0.1449380362,0.0675309819,0.2025929457,0.1350619638,1.9427780521,9.0413025836,0.9715859626,0.8030498305,0.1921830315,0.1385922138,0.1852329249,0.0565371025,0.2711864407,0.533110119,0.015625,3.0859375,3.0703125,0.1858778626,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2243,0.1748797685,0.0905056562,0.2141176471,0.0792368839,0.2501748808,0.1709379968,1.6515053219,5.5619094487,0.9423967874,0.6506598085,0.2751033386,0.1748797685,0.2050496844,0.0367816092,0.275862069,1.05,0.0234375,4.6328125,4.609375,0.2903954802,female,Q3,Q3,Q3,Q1,Q3,Q3,Q1,Q1,Q3,Q3,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q1,Q1,Q1
2244,0.2104238837,0.0436864187,0.2130474334,0.1906692658,0.2401559454,0.0494866797,1.7513249675,6.0073515518,0.8948083979,0.2295183285,0.2363352827,0.2104238837,0.1480358688,0.0199750312,0.2666666667,0.2319711538,0.109375,0.359375,0.25,0.1701388889,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2245,0.2130263908,0.0455110676,0.2162130178,0.191913215,0.2485207101,0.0566074951,1.6544528401,5.3942590276,0.8864155966,0.2232766347,0.1960552268,0.2130263908,0.1305606514,0.0157325467,0.2711864407,0.2368861607,0.109375,0.3125,0.203125,0.1894586895,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2246,0.2114067238,0.0483199333,0.2154751892,0.18627418,0.2489150547,0.0626408747,1.3766216639,4.4645533881,0.9020570412,0.253573826,0.257157275,0.2114067238,0.1556320791,0.0158572844,0.275862069,0.5593261719,0.1640625,4.2890625,4.125,0.150659824,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q2,Q1,Q1,Q1
2247,0.2356846525,0.0382134007,0.2463519313,0.2219170243,0.2599713877,0.0380543634,2.2023627094,8.0093408444,0.8453263244,0.1477047881,0.2531616595,0.2356846525,0.1474018927,0.0159045726,0.2711864407,0.3955592105,0.0078125,2.859375,2.8515625,0.1438356164,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2248,0.204464415,0.0435746023,0.204300808,0.1848104413,0.2342324425,0.0494220012,1.9815225024,7.562674452,0.8975592772,0.2317519706,0.1943816035,0.204464415,0.1444879336,0.0163934426,0.262295082,0.2741477273,0.1640625,1.5,1.3359375,0.0768393853,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q2,Q1,Q1,Q1
2249,0.2299870281,0.0431871775,0.2433210332,0.2022509225,0.2626937269,0.0604428044,1.8219702092,5.8233820641,0.871215633,0.1673834277,0.2577859779,0.2299870281,0.1298811305,0.0159680639,0.2666666667,0.2410714286,0.0078125,0.390625,0.3828125,0.1734693878,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2250,0.2245719234,0.0408504152,0.2366469428,0.201025641,0.2548717949,0.0538461538,2.0866703135,7.1951541775,0.8636283688,0.1743867675,0.2007495069,0.2245719234,0.1563127091,0.0158887786,0.275862069,0.2398097826,0.0078125,0.4296875,0.421875,0.2283950617,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2251,0.2179669977,0.0425042538,0.230764832,0.1939385275,0.2497784132,0.0558398856,2.0645218673,7.4016593306,0.8831751707,0.2079629509,0.255582559,0.2179669977,0.1432953725,0.0160320641,0.2711864407,0.2516025641,0.109375,0.5625,0.453125,0.1456442831,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2252,0.2018666747,0.0440525815,0.1994022092,0.1770240416,0.2356075374,0.0585834958,1.537238914,4.7480716582,0.898280837,0.2308596546,0.2057699805,0.2018666747,0.1610748091,0.015920398,0.275862069,0.2619140625,0.1640625,1.1328125,0.96875,0.0891455972,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q2,Q1,Q1,Q1
2253,0.2077093181,0.0420055247,0.2065686275,0.185751634,0.2379084967,0.0521568627,2.3421071745,9.5873790636,0.8834840585,0.2122892914,0.1962745098,0.2077093181,0.1659522138,0.0167189133,0.275862069,0.2341308594,0.0078125,0.546875,0.5390625,0.1564217891,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2254,0.1148281114,0.0844280714,0.0886177312,0.0440419447,0.1799046711,0.1358627264,1.0211124537,3.8119710087,0.9696383115,0.7747339569,0.0224213537,0.1148281114,0.1917682257,0.16,0.275862069,0.5565257353,0.0234375,5.1015625,5.078125,0.1558653846,female,Q2,Q3,Q2,Q1,Q2,Q2,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q1,Q1
2255,0.1229564799,0.0821419045,0.1185918592,0.0440484048,0.1959075908,0.1518591859,1.3236526374,5.2094887117,0.9726794783,0.8084428296,0.018789879,0.1229564799,0.1668072172,0.0158572844,0.275862069,1.2907986111,0.0234375,6.0625,6.0390625,0.138041245,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q1,Q3,Q2,Q1,Q1,Q1,Q1
2256,0.1283049094,0.081829284,0.1244444444,0.0505170517,0.2076127613,0.1570957096,1.3422870631,4.8591228037,0.9619281428,0.7403892482,0.015709571,0.1283049094,0.2001312825,0.0299065421,0.2711864407,0.4588815789,0.0078125,3.6484375,3.640625,0.1845493562,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2257,0.1183386786,0.0874544567,0.153018598,0.022832618,0.1874678112,0.1646351931,2.1458687374,7.8266962991,0.937855812,0.6526589197,0.0108154506,0.1183386786,0.1745554696,0.0310077519,0.275862069,1.2044270833,0.015625,3.578125,3.5625,0.3347288676,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q1,Q3,Q2,Q1,Q1,Q1,Q2
2258,0.1271149065,0.0876213634,0.1184743743,0.0390464839,0.2145887962,0.1755423123,1.4030335059,5.16024621,0.9623354981,0.7467977159,0.010011919,0.1271149065,0.198996664,0.0240963855,0.25,0.4046875,0.0078125,2.984375,2.9765625,0.1696662917,female,Q2,Q3,Q2,Q1,Q3,Q3,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2259,0.1431329734,0.0889201791,0.1755006502,0.0502470741,0.2188296489,0.1685825748,1.0731726594,3.9712866773,0.9661026877,0.7679045444,0.1827828349,0.1431329734,0.1642290658,0.0215924426,0.2666666667,0.7358398438,0.0078125,3.578125,3.5703125,0.2853391685,female,Q2,Q3,Q3,Q1,Q3,Q3,Q1,Q1,Q3,Q3,Q2,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2260,0.1105029829,0.0807661121,0.0939103555,0.0339721793,0.1884698609,0.1544976816,1.4467649775,5.1092770231,0.962580214,0.732711489,0.0067078825,0.1105029829,0.1862517068,0.0448179272,0.2580645161,0.7329282407,0.0078125,4.703125,4.6953125,0.2008831435,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q1,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2261,0.1392540294,0.0839801144,0.1519204475,0.0569049099,0.2124798011,0.1555748912,1.5465721821,5.8684835169,0.9758139234,0.8226706545,0.2091733996,0.1392540294,0.1935756804,0.0344827586,0.262295082,0.515625,0.0078125,3.921875,3.9140625,0.1424294269,female,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2262,0.1111535945,0.0722468187,0.0999605523,0.0483234714,0.167061144,0.1187376726,1.2299874285,4.542822157,0.9648828021,0.7538615885,0.1637475345,0.1111535945,0.1601437439,0.0351648352,0.2666666667,0.3362926136,0.0078125,1.09375,1.0859375,0.2922233642,female,Q2,Q2,Q2,Q1,Q2,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2263,0.2229303263,0.0312450514,0.2227272727,0.2076136364,0.2414204545,0.0338068182,2.3911347194,8.4611767243,0.8212589782,0.1591980463,0.2127840909,0.2229303263,0.1652177828,0.0470588235,0.2774566474,1.9576945755,0.2109375,9.7265625,9.515625,0.1458228612,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q2,Q2,Q2,Q1
2264,0.2181698186,0.0403060493,0.22,0.206122449,0.2404081633,0.0342857143,3.019389451,12.8134221731,0.8269136504,0.2156810919,0.2379591837,0.2181698186,0.197124746,0.0481444333,0.2790697674,1.1254986702,0.0234375,11.3203125,11.296875,0.0801032284,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2265,0.2232787841,0.0424893771,0.2310216718,0.206749226,0.2487925697,0.0420433437,1.7686521588,6.1437026557,0.8591148727,0.2222221044,0.2344891641,0.2232787841,0.1922538892,0.0496380558,0.2790697674,1.0427194149,0.2109375,12.0234375,11.8125,0.0687229437,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q2,Q2,Q2,Q1
2266,0.215388321,0.0364834194,0.21522694,0.2049780381,0.2349048316,0.0299267936,2.7171736407,10.6224450992,0.8296338787,0.2149764318,0.2115373353,0.215388321,0.2006994465,0.0586080586,0.2790697674,1.0359375,0.2109375,8.484375,8.2734375,0.0552790751,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q2,Q2,Q2,Q1
2267,0.2252299662,0.0364199027,0.2305631659,0.2143683409,0.2459056317,0.0315372907,2.1426834562,7.154854494,0.8410687651,0.2225236932,0.2343987823,0.2252299662,0.174219187,0.0476190476,0.275862069,1.3114583333,0.0234375,9.3515625,9.328125,0.1181517343,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2268,0.211237578,0.0333383077,0.2121212121,0.2005509642,0.2302479339,0.0296969697,3.1132914674,14.9010047281,0.8304293506,0.2012149627,0.2044077135,0.211237578,0.171062339,0.0475247525,0.275862069,2.6769886364,0.0234375,10.078125,10.0546875,0.180114757,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q3,Q1,Q2,Q2,Q1
2269,0.2275367427,0.0397238972,0.2338461538,0.2046153846,0.2580769231,0.0534615385,1.3392877329,3.6058458189,0.8605431088,0.1972760593,0.2611538462,0.2275367427,0.1818041609,0.0477137177,0.2790697674,1.1583533654,0.0234375,9.7734375,9.75,0.0693681319,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2270,0.2276831679,0.033163319,0.236039604,0.2051485149,0.2499009901,0.0447524752,1.8661820721,5.8192200184,0.8415326035,0.1602829618,0.2423762376,0.2276831679,0.1811206414,0.0483383686,0.2711864407,1.2582465278,0.0234375,11.8828125,11.859375,0.1039829735,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2271,0.2225488733,0.0297932294,0.2252980132,0.2086092715,0.2410596026,0.0324503311,2.0996608735,6.8909584529,0.8266181983,0.1492226751,0.2290066225,0.2225488733,0.1788978094,0.047761194,0.2774566474,0.861328125,0.0234375,9.1875,9.1640625,0.0971867008,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q1,Q2,Q2,Q1
2272,0.2145818962,0.0322250837,0.2174386921,0.2010354223,0.2315531335,0.0305177112,2.0334597561,6.3090484297,0.8439647141,0.1999443495,0.1979836512,0.2145818962,0.175978154,0.047761194,0.2711864407,0.9848090278,0.2109375,6.4453125,6.234375,0.1521110468,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q2,Q1,Q1,Q1
2273,0.2168089143,0.0404535241,0.2239285714,0.2078571429,0.2385714286,0.0307142857,2.4392899232,9.1463651031,0.8413547475,0.2345334848,0.2317857143,0.2168089143,0.176908583,0.0483870968,0.2681564246,1.1500264831,0.0234375,9.515625,9.4921875,0.0518069585,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2274,0.2184779703,0.0429128114,0.2158421851,0.2047951442,0.2481335357,0.0433383915,3.1050674479,16.0625136367,0.8496604732,0.2515823078,0.2090440061,0.2184779703,0.1875874529,0.0480961924,0.275862069,1.0492021277,0.0234375,7.546875,7.5234375,0.1162066217,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2275,0.1953669381,0.0520706813,0.2046571798,0.1916170763,0.2220439845,0.0304269082,3.3498083962,16.5255805082,0.8745745749,0.403534112,0.2035705045,0.1953669381,0.172325461,0.0488798371,0.275862069,1.1189385776,0.0234375,9.46875,9.4453125,0.0533273178,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2276,0.2307905433,0.0345184807,0.2312152269,0.2094875549,0.2599121523,0.0504245974,1.598823471,4.8674843908,0.8458179529,0.137411804,0.2144070278,0.2307905433,0.1886691581,0.0486322188,0.275862069,1.1890024038,0.0234375,9.6328125,9.609375,0.0968641115,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2277,0.2299382537,0.03619574,0.2353623188,0.2173268921,0.2561030596,0.0387761675,1.6800978569,5.0021852272,0.8502719946,0.191834863,0.2538486312,0.2299382537,0.1966191906,0.0472440945,0.2774566474,1.8881835938,0.0234375,9.5390625,9.515625,0.1449370553,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2278,0.221970733,0.0434723757,0.2197590361,0.2009638554,0.2559036145,0.054939759,1.4429907483,4.4849002564,0.8598339527,0.2193564715,0.2072289157,0.221970733,0.173613844,0.0484359233,0.2790697674,1.3134973404,0.0234375,8.625,8.6015625,0.1598151878,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2279,0.227550491,0.0340048515,0.2278787879,0.2109090909,0.2517171717,0.0408080808,2.264260192,8.7294692539,0.8375857279,0.1758079924,0.2254545455,0.227550491,0.1988252755,0.0469667319,0.2790697674,0.9475446429,0.0234375,9.796875,9.7734375,0.0796817092,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q1,Q2,Q2,Q1
2280,0.2195019828,0.0349521286,0.2214477212,0.1996782842,0.2432171582,0.043538874,1.4276268306,4.0323566428,0.8634791512,0.197403574,0.2060589812,0.2195019828,0.1842171571,0.047761194,0.2774566474,1.74375,0.1875,9.2109375,9.0234375,0.1208311688,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q2,Q2,Q2,Q1
2281,0.2186473905,0.0333457991,0.2191477273,0.20125,0.240625,0.039375,2.0358928961,6.687082552,0.8348877726,0.1660160162,0.1980681818,0.2186473905,0.1874194927,0.0480961924,0.2742857143,0.7878605769,0.0234375,10.6171875,10.59375,0.0483113599,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q1,Q2,Q2,Q1
2282,0.2222278564,0.0434172903,0.2275268817,0.1965591398,0.2546236559,0.0580645161,1.1340201548,3.0203090163,0.8796975335,0.2650831726,0.2756989247,0.2222278564,0.1650792355,0.0483870968,0.2790697674,1.8185586735,0.0703125,9.0703125,9,0.1646286232,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2283,0.2266641431,0.0356087235,0.2284329564,0.2107915994,0.2496930533,0.038901454,1.8332578484,6.3364442419,0.8485409718,0.1881530143,0.222552504,0.2266641431,0.1852985801,0.0474777448,0.2790697674,1.412109375,0.0234375,10.921875,10.8984375,0.1151669496,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2284,0.2191846325,0.0312782861,0.2186861314,0.2060145985,0.2354452555,0.0294306569,2.287847962,8.7283003887,0.8401934915,0.1653685296,0.2158248175,0.2191846325,0.1826057892,0.0473840079,0.2774566474,2.0598958333,0.0234375,9.84375,9.8203125,0.1131815678,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q3,Q1,Q2,Q2,Q1
2285,0.2356528438,0.0370568693,0.2481343284,0.2136567164,0.2611940299,0.0475373134,2.0704821276,6.7654886785,0.8329447004,0.1691304221,0.2596268657,0.2356528438,0.1832267412,0.0478564307,0.2790697674,0.821484375,0.2109375,5.8828125,5.671875,0.1071029707,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q2,Q1,Q1,Q1
2286,0.2121346239,0.0325988709,0.2160666667,0.196,0.2305333333,0.0345333333,2.2554789303,7.8817322673,0.8354058829,0.1978260676,0.2286666667,0.2121346239,0.1734354667,0.0495867769,0.2553191489,0.4992732558,0.0234375,3.6796875,3.65625,0.0615384615,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2287,0.2179047823,0.033279778,0.2165089723,0.2018923328,0.2366068515,0.0347145188,2.3525448613,8.9228514521,0.832993987,0.1766976671,0.2192495922,0.2179047823,0.181026297,0.051391863,0.2790697674,1.9868164063,0.0234375,9.328125,9.3046875,0.1514014685,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q3,Q1,Q2,Q2,Q1
2288,0.2266503153,0.0373140607,0.2337477798,0.2029129663,0.2536412078,0.0507282416,2.0591493155,7.8023501132,0.8430570737,0.1792393576,0.2407104796,0.2266503153,0.1935617103,0.0473840079,0.2774566474,1.4439786585,0.0234375,9.4453125,9.421875,0.1286986122,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2289,0.2114013129,0.044609028,0.2089230769,0.1916923077,0.2417692308,0.0500769231,1.8413559688,6.2046404005,0.8609251874,0.2595321412,0.1922307692,0.2114013129,0.1689637597,0.0484359233,0.2790697674,1.2283653846,0.0234375,9.703125,9.6796875,0.06249591,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2290,0.2194251858,0.0377128073,0.2262877442,0.1954529307,0.2441918295,0.0487388988,1.2873791847,3.5873482615,0.8618916528,0.2128349599,0.1934635879,0.2194251858,0.1795081747,0.04743083,0.2711864407,1.921875,0.0234375,10.0078125,9.984375,0.1102684483,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2291,0.2219836998,0.033770681,0.2203839442,0.2086561955,0.2418848168,0.0332286213,2.3548619554,8.692618203,0.8356692154,0.1842234806,0.2154973822,0.2219836998,0.1912921714,0.0495356037,0.2727272727,1.2781613372,0.2109375,13.0078125,12.796875,0.0597527473,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q2,Q2,Q2,Q1
2292,0.2120307575,0.0348222904,0.2096661367,0.1931955485,0.2301430843,0.0369475358,2.3121723825,9.4250499411,0.8549423901,0.1979088171,0.2056597774,0.2120307575,0.1890016774,0.0495867769,0.2790697674,0.4293323864,0.0234375,1.6875,1.6640625,0.0999656475,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q1,Q1,Q1,Q1,Q1
2293,0.2256839663,0.0342303989,0.2346987952,0.2091566265,0.2457831325,0.036626506,2.8300758453,11.4458187373,0.8128376753,0.1743040164,0.2404819277,0.2256839663,0.1905731952,0.0473372781,0.2774566474,1.5421875,0.0234375,9.5625,9.5390625,0.1045083138,female,Q3,Q1,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q1,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2294,0.209008272,0.0427275112,0.2123851852,0.1937185185,0.2327111111,0.0389925926,2.0732183157,7.2084930256,0.8645781595,0.282264003,0.2065777778,0.209008272,0.187478957,0.0504731861,0.2774566474,1.171432783,0.0234375,14.3203125,14.296875,0.0610093218,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q2,Q2,Q1
2295,0.2266400315,0.0460178462,0.2386363636,0.2159090909,0.255,0.0390909091,2.0660212199,6.9706317449,0.8617866684,0.2902977465,0.2440909091,0.2266400315,0.1743259799,0.0472906404,0.2790697674,1.9887695313,0.0234375,11.953125,11.9296875,0.0829612431,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q3,Q1,Q3,Q3,Q1,Q2,Q2,Q1
2296,0.2164734861,0.0583233524,0.2261682243,0.2003738318,0.2586915888,0.058317757,1.6957451099,5.3389217448,0.8921060216,0.361472534,0.2082242991,0.2164734861,0.173047768,0.0483870968,0.275862069,1.330078125,0.0234375,5.71875,5.6953125,0.1691125087,female,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q3,Q1,Q3,Q2,Q1,Q1,Q1,Q1
